,Title,url,Rank,Years of running,Certificate,Run time in minutes,Genre,Rating,Actors,Votes,Synopsis
11,/title/tt13991232/?ref_=ttls_li_tt,1883,112,(2021–2022),MA,60  ,"Drama, Western",8.7,"['Sam Elliott', 'Tim McGraw', 'Faith Hill', 'Isabel May']",92302,Follows the Dutton family as they embark on a journey west.
12,/title/tt0487831/?ref_=ttls_li_tt,The IT Crowd,113,(2006–2013),14,25  ,Comedy,8.5,"[""Chris O'Dowd"", 'Richard Ayoade', 'Katherine Parkinson', 'Matt Berry']",157540,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie."
13,/title/tt7920978/?ref_=ttls_li_tt,Persona,114,(2018),MA,65  ,"Crime, Drama, Mystery",9,"['Haluk Bilginer', 'Cansu Dere', 'Metin Akdülger', 'Sebnem Bozoklu']",43219,A man diagnosed with Alzheimer's decides to punish criminals.
14,/title/tt1870479/?ref_=ttls_li_tt,The Newsroom,115,(2012–2014),MA,55  ,Drama,8.6,"['Jeff Daniels', 'Emily Mortimer', 'John Gallagher Jr.', 'Alison Pill']",119080,"A newsroom undergoes some changes in its workings and morals as a new team is brought in, bringing unexpected results for its existing news anchor."
15,/title/tt2575988/?ref_=ttls_li_tt,Silicon Valley,116,(2014–2019),MA,28  ,Comedy,8.5,"['Thomas Middleditch', 'T.J. Miller', 'Josh Brener', 'Martin Starr']",156031,"Follows the struggle of Richard Hendricks, a Silicon Valley engineer trying to build his own company called Pied Piper."
16,/title/tt5180504/?ref_=ttls_li_tt,The Witcher,117,(2019– ),MA,60  ,"Action, Adventure, Drama",8.1,"['Henry Cavill', 'Freya Allan', 'Anya Chalotra', 'Mimi Ndiweni']",517109,"Geralt of Rivia, a solitary monster hunter, struggles to find his place in a world where people often prove more wicked than beasts."
17,/title/tt4179452/?ref_=ttls_li_tt,The Last Kingdom,118,(2015–2022),MA,60  ,"Action, Drama, History",8.5,"['Alexander Dreymon', 'Eliza Butterworth', 'Arnas Fedaravicius', 'Mark Rowley']",151794,"As Alfred the Great defends his kingdom from Norse invaders, Uhtred--born a Saxon but raised by Vikings--seeks to claim his ancestral birthright."
18,/title/tt1910272/?ref_=ttls_li_tt,Steins;Gate,119,(2011–2015),14,24  ,"Animation, Comedy, Drama",8.8,"['Mamoru Miyano', 'Asami Imai', 'Kana Hanazawa', 'Ashly Burch']",66157,"After discovering time travel, a university student and his colleagues must use their knowledge of it to stop an evil organization and their diabolical plans."
19,/title/tt0348914/?ref_=ttls_li_tt,Deadwood,120,(2004–2006),MA,55  ,"Crime, Drama, History",8.6,"['Timothy Olyphant', 'Ian McShane', 'Molly Parker', 'Brad Dourif']",110990,"A show set in the late 1800s, revolving around the characters of Deadwood, South Dakota; a town of deep corruption and crime."
20,/title/tt0182576/?ref_=ttls_li_tt,Family Guy,121,(1999– ),MA,22  ,"Animation, Comedy",8.2,"['Seth MacFarlane', 'Alex Borstein', 'Seth Green', 'Mila Kunis']",349768,"In a wacky Rhode Island town, a dysfunctional family strives to cope with everyday life as they are thrown from one crazy scenario to another."
21,/title/tt0285331/?ref_=ttls_li_tt,24,122,(2001–2010),14,44  ,"Action, Crime, Drama",8.4,"['Kiefer Sutherland', 'Mary Lynn Rajskub', 'Carlos Bernard', 'Dennis Haysbert']",190903,Counter Terrorism Agent Jack Bauer races against the clock to subvert terrorist plots and save his nation from ultimate disaster.
22,/title/tt0286486/?ref_=ttls_li_tt,The Shield,123,(2002–2008),MA,47  ,"Crime, Drama, Thriller",8.7,"['Michael Chiklis', 'Catherine Dent', 'Walton Goggins', 'Michael Jace']",83180,Drama series following the lives and cases of dirty cop Vic Mackey and the corrupt LAPD unit under his command.
23,/title/tt1758429/?ref_=ttls_li_tt,Spartacus: Gods of the Arena,124,(2011),MA,331  ,"Action, Adventure, Biography",8.5,"['John Hannah', 'Manu Bennett', 'Peter Mensah', 'Dustin Clare']",140724,"In the time before the arrival of Spartacus, the House of Batiatus faces many challenges from competitors, and within its own household."
24,/title/tt9140554/?ref_=ttls_li_tt,Loki,125,(2021– ),14,53  ,"Action, Adventure, Fantasy",8.2,"['Tom Hiddleston', 'Owen Wilson', 'Eugene Cordero', 'Gugu Mbatha-Raw']",337813,The mercurial villain Loki resumes his role as the God of Mischief in a new series that takes place after the events of “Avengers: Endgame.”
25,/title/tt1489428/?ref_=ttls_li_tt,Justified,126,(2010–2015),MA,44  ,"Action, Crime, Drama",8.6,"['Timothy Olyphant', 'Nick Searcy', 'Joelle Carter', 'Jacob Pitts']",104658,"U.S. Marshal Raylan Givens is reassigned from Miami to his childhood home in the poor, rural coal mining towns of eastern Kentucky."
26,/title/tt3718778/?ref_=ttls_li_tt,Over the Garden Wall,127,(2014),PG,22  ,"Animation, Short, Adventure",8.8,"['Elijah Wood', 'Collin Dean', 'Melanie Lynskey', 'Christopher Lloyd']",61040,Two brothers find themselves lost in a mysterious land and try to find their way home.
27,/title/tt9561862/?ref_=ttls_li_tt,"Love, Death & Robots",128,(2019– ),MA,15  ,"Animation, Short, Action",8.4,"['Fred Tatasciore', 'Scott Whyte', 'Nolan North', 'Noshir Dalal']",178236,"A collection of animated short stories that span various genres including science fiction, fantasy, horror and comedy."
28,/title/tt1305826/?ref_=ttls_li_tt,Adventure Time,129,(2010–2018),PG,11  ,"Animation, Action, Adventure",8.6,"['John DiMaggio', 'Jeremy Shada', 'Tom Kenny', 'Hynden Walch']",100761,"A twelve-year-old boy and his best friend, a wise twenty-eight-year-old dog with magical powers, go on a series of surreal adventures in a remote future."
29,/title/tt3526078/?ref_=ttls_li_tt,Schitt's Creek,130,(2015–2020),14,22  ,Comedy,8.5,"['Eugene Levy', ""Catherine O'Hara"", 'Dan Levy', 'Annie Murphy']",129189,"After being a victim of fraud, Johnny Rose and his family go from extremely wealthy to penniless overnight. The only asset left to them is a small, unsophisticated town: Schitt's Creek. They relocate there. Culture shock ensues."
30,/title/tt10155688/?ref_=ttls_li_tt,Mare of Easttown,131,(2021),MA,60  ,"Crime, Drama, Mystery",8.4,"['Kate Winslet', 'Julianne Nicholson', 'Jean Smart', 'Angourie Rice']",167147,A detective in a small Pennsylvania town investigates a local murder while trying to keep her life from falling apart.
31,/title/tt3006802/?ref_=ttls_li_tt,Outlander,132,(2014– ),MA,60  ,"Drama, Fantasy, Romance",8.4,"['Caitríona Balfe', 'Sam Heughan', 'Sophie Skelton', 'Richard Rankin']",165077,"Claire Beauchamp Randall, a nurse in World War II, mysteriously goes back in time to Scotland in 1743. There, she meets a dashing Highland warrior and gets drawn into an epic rebellion."
32,/title/tt0994314/?ref_=ttls_li_tt,Code Geass,133,(2006–2008),14,24  ,"Animation, Action, Drama",8.7,"['Jun Fukuyama', 'Takahiro Sakurai', 'Johnny Yong Bosch', 'Yukana']",72318,"After being given a mysterious power to control others, an outcast prince becomes the masked leader of the rebellion against an all-powerful empire."
33,/title/tt2401256/?ref_=ttls_li_tt,The Night Of,134,(2016),MA,525  ,"Crime, Drama, Mystery",8.4,"['Riz Ahmed', 'John Turturro', 'Bill Camp', 'Amara Karan']",158752,"After a night of partying with a woman he picked up, a man wakes up to find her stabbed to death and is charged with her murder."
34,/title/tt0096548/?ref_=ttls_li_tt,Blackadder Goes Forth,135,(1989),PG,175  ,"Comedy, War",8.8,"['Rowan Atkinson', 'Tony Robinson', 'Stephen Fry', 'Hugh Laurie']",54443,"Stuck in the middle of World War I, Captain Edmund Blackadder does his best to escape the banality of the war."
35,/title/tt0758745/?ref_=ttls_li_tt,Friday Night Lights,136,(2006–2011),14,44  ,"Drama, Sport",8.7,"['Kyle Chandler', 'Connie Britton', 'Zach Gilford', 'Aimee Teegarden']",68839,"A drama that follows the lives of the Dillon Panthers, one of the nation's best high school football teams, and their head coach Eric Taylor."
36,/title/tt0290978/?ref_=ttls_li_tt,The Office,137,(2001–2003),MA,30  ,"Comedy, Drama",8.5,"['Ricky Gervais', 'Martin Freeman', 'Mackenzie Crook', 'Lucy Davis']",116903,The story of an office that faces closure when the company decides to downsize its branches. A documentary film crew follow staff and the manager David Brent as they continue their daily lives.
37,/title/tt8772296/?ref_=ttls_li_tt,Euphoria,138,(2019– ),MA,55  ,Drama,8.3,"['Zendaya', 'Hunter Schafer', 'Angus Cloud', 'Jacob Elordi']",203679,"A look at life for a group of high school students as they grapple with issues of drugs, sex, and violence."
38,/title/tt1474684/?ref_=ttls_li_tt,Luther,139,(2010–2019),MA,60  ,"Crime, Drama, Mystery",8.4,"['Idris Elba', 'Dermot Crowley', 'Michael Smiley', 'Warren Brown']",147719,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
39,/title/tt7908628/?ref_=ttls_li_tt,What We Do in the Shadows,140,(2019– ),MA,30  ,"Comedy, Fantasy, Horror",8.6,"['Kayvan Novak', 'Matt Berry', 'Natasia Demetriou', 'Harvey Guillén']",83979,A look into the nightly lives of four vampires who have lived together on Staten Island for over a century.
40,/title/tt8398600/?ref_=ttls_li_tt,After Life,141,(2019–2022),MA,30  ,"Comedy, Drama",8.4,"['Ricky Gervais', 'Tom Basden', 'Tony Way', 'Diane Morgan']",142678,"After Tony's wife dies, his nice-guy persona is altered into an impulsive, devil-may-care attitude that takes his old world by storm."
41,/title/tt2303687/?ref_=ttls_li_tt,Line of Duty,142,(2012–2021),14,60  ,"Crime, Drama, Mystery",8.7,"['Martin Compston', 'Vicky McClure', 'Adrian Dunbar', 'Craig Parkinson']",63497,"Drama series following the investigations of AC-12, a controversial police anti-corruption unit."
42,/title/tt10919420/?ref_=ttls_li_tt,Squid Game,143,(2021– ),MA,55  ,"Action, Drama, Mystery",8,"['Lee Jung-jae', 'Park Hae-soo', 'Yasushi Iwaki', 'Hoyeon']",474581,"Hundreds of cash-strapped players accept a strange invitation to compete in children's games. Inside, a tempting prize awaits with deadly high stakes. A survival game that has a whopping 45.6 billion-won prize at stake."
43,/title/tt0387764/?ref_=ttls_li_tt,Peep Show,144,(2003–2015),MA,25  ,Comedy,8.7,"['David Mitchell', 'Robert Webb', 'Matt King', 'Olivia Colman']",62746,Mark and Jez are a couple of twenty-something roommates who have nothing in common - except for the fact that their lives are anything but normal. Mayhem ensues as the pair strive to cope with day-to-day life.
44,/title/tt10233448/?ref_=ttls_li_tt,Vinland Saga,145,(2019– ),MA,24  ,"Animation, Action, Adventure",8.8,"['Yûto Uemura', 'Mike Haimoto', 'Alejandro Saab', 'Aleks Le']",48924,Thorfinn pursues a journey with his father's killer in order to take revenge and end his life in a duel as an honorable warrior and pay his father a homage.
45,/title/tt0904208/?ref_=ttls_li_tt,Californication,146,(2007–2014),MA,28  ,"Comedy, Drama",8.3,"['David Duchovny', 'Natascha McElhone', 'Evan Handler', 'Pamela Adlon']",184176,"A writer tries to juggle his career, his relationship with his daughter and his ex-girlfriend, as well as his appetite for beautiful women."
46,/title/tt4288182/?ref_=ttls_li_tt,Atlanta,147,(2016–2022),MA,30  ,"Comedy, Drama, Music",8.6,"['Donald Glover', 'Brian Tyree Henry', 'LaKeith Stanfield', 'Zazie Beetz']",79935,"Earn and his cousin Alfred, based in Atlanta, try to make their way in the world through the rap scene. Along the way they come face-to-face with social and economic issues touching on race, relationships, poverty, status, and parenthood."
47,/title/tt4052886/?ref_=ttls_li_tt,Lucifer,148,(2016–2021),14,42  ,"Crime, Drama, Fantasy",8.1,"['Tom Ellis', 'Lauren German', 'Kevin Alejandro', 'D.B. Woodside']",335230,Lucifer Morningstar has decided he's had enough of being the dutiful servant in Hell and decides to spend some time on Earth to better understand humanity. He settles in Los Angeles - the City of Angels.
48,/title/tt9253284/?ref_=ttls_li_tt,Andor,149,(2022– ),14,40  ,"Action, Adventure, Drama",8.4,"['Diego Luna', 'Kyle Soller', 'Stellan Skarsgård', ""Genevieve O'Reilly""]",136545,"Prequel series to Star Wars' 'Rogue One'. In an era filled with danger, deception and intrigue, Cassian will embark on the path that is destined to turn him into a Rebel hero."
49,/title/tt5421602/?ref_=ttls_li_tt,Anne with an E,150,(2017–2019),PG,60  ,"Drama, Family",8.7,"['Amybeth McNulty', 'Geraldine James', 'R.H. Thomson', 'Dalila Bela']",59172,"The adventures of a young orphan girl living in the early 19th century. Follow Anne as she learns to navigate her new life on Prince Edward Island, in this new take on L.M. Montgomery's classic novels."
50,/title/tt13443470/?ref_=ttls_li_tt,Wednesday,151,(2022– ),14,45  ,"Comedy, Crime, Fantasy",8.1,"['Jenna Ortega', 'Hunter Doohan', 'Percy Hynes White', 'Emma Myers']",315013,"Follows Wednesday Addams' years as a student, when she attempts to master her emerging psychic ability, thwart a killing spree, and solve the mystery that embroiled her parents."
51,/title/tt2372162/?ref_=ttls_li_tt,Orange Is the New Black,152,(2013–2019),MA,59  ,"Comedy, Crime, Drama",8.1,"['Taylor Schilling', 'Danielle Brooks', 'Taryn Manning', 'Emma Myles']",309152,"Convicted of a decade old crime of transporting drug money to an ex-girlfriend, normally law-abiding Piper Chapman is sentenced to a year and a half behind bars to face the reality of how life-changing prison can really be."
52,/title/tt1695360/?ref_=ttls_li_tt,The Legend of Korra,153,(2012–2014),PG,23  ,"Animation, Action, Adventure",8.4,"['Janet Varney', 'P.J. Byrne', 'David Faustino', 'J.K. Simmons']",126518,Avatar Korra fights to keep Republic City safe from the evil forces of both the physical and spiritual worlds.
53,/title/tt1733785/?ref_=ttls_li_tt,The Bridge,154,(2011–2018),MA,60  ,"Crime, Mystery, Thriller",8.6,"['Sofia Helin', 'Rafael Pettersson', 'Sarah Boberg', 'Dag Malmberg']",72091,"When a body is found on the bridge between Denmark and Sweden, right on the border, Danish inspector Martin Rohde and Swedish Saga Norén have to share jurisdiction and work together to find the killer."
54,/title/tt0092337/?ref_=ttls_li_tt,Dekalog,155,(1989–1990),MA,572  ,Drama,9,"['Artur Barcis', 'Olgierd Lukaszewicz', 'Olaf Lubaszenko', 'Aleksander Bardini']",26525,"Ten television drama films, each one based on one of the Ten Commandments."
55,/title/tt2249364/?ref_=ttls_li_tt,Broadchurch,156,(2013–2017),MA,48  ,"Crime, Drama, Mystery",8.4,"['David Tennant', 'Olivia Colman', 'Jodie Whittaker', 'Andrew Buchan']",118043,"The murder of a young boy in a small coastal town brings a media frenzy, which threatens to tear the community apart."
56,/title/tt6077448/?ref_=ttls_li_tt,Sacred Games,157,(2018–2019),MA,50  ,"Action, Crime, Drama",8.5,"['Saif Ali Khan', 'Nawazuddin Siddiqui', 'Neeraj Kabi', 'Elnaaz Norouzi']",89592,"A link in their pasts leads an honest cop to a fugitive gang boss, whose cryptic warning spurs the officer on a quest to save Mumbai from cataclysm."
57,/title/tt0118276/?ref_=ttls_li_tt,Buffy the Vampire Slayer,158,(1997–2003),14,44  ,"Action, Drama, Fantasy",8.3,"['Sarah Michelle Gellar', 'Nicholas Brendon', 'Alyson Hannigan', 'Anthony Head']",151894,"A young woman, destined to slay vampires, demons and other infernal creatures, deals with her life fighting evil, with the help of her friends."
58,/title/tt0409591/?ref_=ttls_li_tt,Naruto,159,(2002–2007),PG,24  ,"Animation, Action, Adventure",8.4,"['Junko Takeuchi', 'Maile Flanagan', 'Kate Higgins', 'Chie Nakamura']",110211,"Naruto Uzumaki, a mischievous adolescent ninja, struggles as he searches for recognition and dreams of becoming the Hokage, the village's leader and strongest ninja."
59,/title/tt2017109/?ref_=ttls_li_tt,Banshee,160,(2013–2016),MA,60  ,"Action, Crime, Drama",8.4,"['Antony Starr', 'Ivana Milicevic', 'Ulrich Thomsen', 'Frankie Faison']",109469,"An ex-con assumes the identity of a murdered sheriff in the small town of Banshee, Pennsylvania, where he has some unfinished business."
60,/title/tt7909970/?ref_=ttls_li_tt,Unbelievable,161,(2019),MA,385  ,"Crime, Drama",8.4,"['Kaitlyn Dever', 'Toni Collette', 'Merritt Wever', 'Blake Ellis']",108564,"A teenager is charged with lying about having been raped, but two detectives follow the path to the truth."
61,/title/tt9174558/?ref_=ttls_li_tt,Dopesick,162,(2021),MA,492  ,Drama,8.6,"['Michael Keaton', 'Peter Sarsgaard', 'Michael Stuhlbarg', 'Will Poulter']",63470,"The series takes viewers to the epicenter of America's struggle with opioid addiction, from the boardrooms of Purdue Pharma, to a distressed Virginia mining community, to the hallways of the DEA."
62,/title/tt3647998/?ref_=ttls_li_tt,Taboo,163,(2017),MA,59  ,"Drama, Mystery, Thriller",8.3,"['Oona Chaplin', 'Tom Hardy', 'David Hayman', 'Ruby-May Martinwood']",142531,"Adventurer James Keziah Delaney returns to London during the War of 1812 to rebuild his late father's shipping empire. However, both the government and his biggest competitor want his inheritance at any cost--even murder."
63,/title/tt2632424/?ref_=ttls_li_tt,The Originals,164,(2013–2018),14,45  ,"Drama, Fantasy, Horror",8.3,"['Joseph Morgan', 'Daniel Gillies', 'Claire Holt', 'Phoebe Tonkin']",140378,A family of power-hungry thousand-year-old vampires look to take back the city that they built and dominate all those who have done them wrong.
64,/title/tt0458290/?ref_=ttls_li_tt,Star Wars: The Clone Wars,165,(2008–2020),PG,23  ,"Animation, Action, Adventure",8.4,"['Tom Kane', 'Dee Bradley Baker', 'Matt Lanter', 'James Arnold Taylor']",105918,Jedi Knights lead the Grand Army of the Republic against the droid army of the Separatists.
65,/title/tt1492966/?ref_=ttls_li_tt,Louie,166,(2010–2015),MA,22  ,"Comedy, Drama",8.5,"['Louis C.K.', 'Hadley Delany', 'Ursula Parker', 'Pamela Adlon']",80242,"The life of Louie C.K., a divorced comedian living in New York with two kids."
66,/title/tt2149175/?ref_=ttls_li_tt,The Americans,167,(2013–2018),MA,44  ,"Crime, Drama, Mystery",8.4,"['Keri Russell', 'Matthew Rhys', 'Keidrich Sellati', 'Holly Taylor']",103885,"At the height of the Cold War, two Russian agents pose as the average American couple, complete with family."
67,/title/tt14986406/?ref_=ttls_li_tt,Bleach: Thousand-Year Blood War,168,(2022– ),MA,24  ,"Animation, Action, Adventure",9,"['Masakazu Morita', 'Johnny Yong Bosch', 'Takayuki Sugô', 'Richard Epcar']",18691,"The peace is suddenly broken when warning sirens blare through the Soul Society. Residents are disappearing without a trace and nobody knows who's behind it. Meanwhile, a darkness is approaching Ichigo and his friends in Karakura Town."
68,/title/tt0314979/?ref_=ttls_li_tt,Battlestar Galactica,169,(2003),14,183  ,"Action, Adventure, Drama",8.5,"['Edward James Olmos', 'Mary McDonnell', 'Katee Sackhoff', 'Jamie Bamber']",77482,"Following the destruction of the Twelve Colonies of Kobol by the Cylons, a rag-tag fugitive fleet of the last remnants of mankind flees the pursuing Cylons while simultaneously searching for their true home: Earth."
69,/title/tt0491738/?ref_=ttls_li_tt,Psych,170,(2006–2014),PG,44  ,"Comedy, Crime, Mystery",8.4,"['James Roday Rodriguez', 'Dulé Hill', 'Timothy Omundson', 'Corbin Bernsen']",100934,"When a novice sleuth convinces the police he has psychic powers, he and his reluctant best friend are hired on as consultants to help solve complicated cases."
70,/title/tt1844624/?ref_=ttls_li_tt,American Horror Story,171,(2011– ),MA,60  ,"Drama, Horror, Sci-Fi",8,"['Lady Gaga', 'Kathy Bates', 'Angela Bassett', 'Sarah Paulson']",326688,"An anthology series centering on different characters and locations, including a house with a murderous past, an insane asylum, a witch coven, a freak show circus, a haunted hotel, a possessed farmhouse, a cult, the apocalypse, a slasher summer camp, a bleak beach town and desert valley, and NYC."
71,/title/tt3502248/?ref_=ttls_li_tt,Bosch,172,(2014–2021),MA,51  ,"Crime, Drama",8.5,"['Titus Welliver', 'Jamie Hector', 'Amy Aquino', 'Lance Reddick']",75569,An L.A.P.D. homicide detective works to solve the murder of a 13-year-old boy while standing trial in federal court for the murder of a serial killer.
72,/title/tt0112159/?ref_=ttls_li_tt,Neon Genesis Evangelion,173,(1995–1996),MA,24  ,"Animation, Action, Drama",8.5,"['Megumi Ogata', 'Megumi Hayashibara', 'Kotono Mitsuishi', 'Spike Spencer']",75196,A teenage boy finds himself recruited as a member of an elite team of pilots by his father.
73,/title/tt4270492/?ref_=ttls_li_tt,Billions,174,(2016– ),MA,60  ,Drama,8.4,"['Paul Giamatti', 'Damian Lewis', 'Maggie Siff', 'David Costabile']",97523,"New money means no mercy as Mike Prince takes the Axe Capital throne. Chuck Rhoades is convinced no one should have that much wealth - or power. As all the players seek out new alliances, only one thing's for certain - wealth means war."
74,/title/tt4955642/?ref_=ttls_li_tt,The Good Place,175,(2016–2020),PG,22  ,"Comedy, Drama, Fantasy",8.2,"['Kristen Bell', 'William Jackson Harper', 'Jameela Jamil', ""D'Arcy Carden""]",170821,Four people and their otherworldly frienemy struggle in the afterlife to define what it means to be good.
75,/title/tt2788432/?ref_=ttls_li_tt,American Crime Story,176,(2016– ),MA,42  ,"Biography, Crime, Drama",8.4,"['Sarah Paulson', 'Annaleigh Ashford', 'Sterling K. Brown', 'Kenneth Choi']",96729,An anthology series centered around America's most notorious crimes and criminals.
76,/title/tt0118480/?ref_=ttls_li_tt,Stargate SG-1,177,(1997–2007),14,44  ,"Action, Adventure, Drama",8.4,"['Richard Dean Anderson', 'Michael Shanks', 'Amanda Tapping', 'Christopher Judge']",96744,"A secret military team, SG-1, is formed to explore other planets through the recently discovered Stargates."
77,/title/tt0496424/?ref_=ttls_li_tt,30 Rock,178,(2006–2013),14,22  ,Comedy,8.3,"['Tina Fey', 'Alec Baldwin', 'Tracy Morgan', 'Jack McBrayer']",127190,"Liz Lemon, head writer of the sketch-comedy show ""TGS with Tracy Jordan"", must deal with an arrogant new boss and a crazy new star while trying to run a successful television show without losing her mind."
78,/title/tt0421357/?ref_=ttls_li_tt,Fullmetal Alchemist,179,(2003–2004),PG,24  ,"Animation, Action, Adventure",8.5,"['Vic Mignogna', 'Aaron Dismuke', 'Romi Park', 'Rie Kugimiya']",73299,"When a failed alchemical ritual leaves brothers Edward and Alphonse Elric with severely damaged bodies, they begin searching for the one thing that can save them: the fabled philosopher's stone."
79,/title/tt0318871/?ref_=ttls_li_tt,Berserk,180,(1997–1998),MA,23  ,"Animation, Action, Adventure",8.7,"['Marc Diraison', 'Nobutoshi Canna', 'Carrie Keranen', 'Kevin T. Collins']",43755,"Guts is a skilled swordsman who joins forces with a mercenary group named 'The Band of the Hawk', lead by the charismatic Griffith, and fights with them as they battle their way into the royal court."
80,/title/tt0187664/?ref_=ttls_li_tt,Spaced,181,(1999–2001),14,25  ,"Action, Comedy",8.5,"['Simon Pegg', 'Jessica Hynes', 'Julia Deakin', 'Nick Frost']",55836,"Friends Tim and Daisy, 20-something North Londoners with uncertain futures, must pretend to be a couple to live in the only apartment they can afford."
81,/title/tt12343534/?ref_=ttls_li_tt,Jujutsu Kaisen,182,(2020– ),MA,24  ,"Animation, Action, Adventure",8.5,"['Junya Enoki', 'Adam McArthur', 'Yûichi Nakamura', 'Yuma Uchida']",71300,A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.
82,/title/tt5348176/?ref_=ttls_li_tt,Barry,183,(2018–2023),MA,30  ,"Action, Comedy, Crime",8.4,"['Bill Hader', 'Stephen Root', 'Sarah Goldberg', 'Anthony Carrigan']",93692,A hit man from the Midwest moves to Los Angeles and gets caught up in the city's theatre arts scene.
83,/title/tt4093826/?ref_=ttls_li_tt,Twin Peaks,184,(2017),MA,60  ,"Crime, Drama, Horror",8.5,"['Kyle MacLachlan', 'Sheryl Lee', 'Michael Horse', 'Chrysta Bell']",70635,Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.
84,/title/tt0111958/?ref_=ttls_li_tt,Father Ted,185,(1995–1998),14,25  ,Comedy,8.7,"['Dermot Morgan', ""Ardal O'Hanlon"", 'Frank Kelly', 'Pauline McLynn']",41803,"Three misfit priests and their housekeeper live on Craggy Island, not the peaceful and quiet part of Ireland that it seems to be."
85,/title/tt1220617/?ref_=ttls_li_tt,The Inbetweeners,186,(2008–2010),14,25  ,Comedy,8.4,"['Simon Bird', 'James Buckley', 'Blake Harrison', 'Joe Thomas']",90488,Follows four friends and their antics during their final years of school.
